,road_name,lat,long
116,자양로18길 96(대양참치 앞),37.5385616861558,127.088795921258
117,능동로 298 (맛의거리 조형물 앞),37.5562465755289,127.079304808205
118,능동로36길 7(솥뚜껑삼겹살 옆),37.5563705092931,127.079637107368
119,능동로36길 10(대한곱창 앞),37.5561493154556,127.079635627057
120,능동로36길 10(사브노래방 앞),37.5561493154556,127.079635627057
121,능동로36길 18(족발야시장 앞),37.5559056594974,127.080074143457
122,능동로36길 21(가죽모피 앞),37.556058861394,127.080424242183
123,능동로36길 32(대봉갈비 앞),37.5556984727721,127.080805023929
124,능동로36길 36앞(쉼터 입구),37.5556474317593,127.081001551415
125,능동로372 창원빌딩 앞(중곡2동 40-14),37.5623923131202,127.082664280067
126,능동로383(중곡1동 165-7),37.5636276229259,127.082730160842
127,동일로343(중곡1동 610-8),37.5616835914239,127.074683659446
128,경희대로 8-1,37.5923246845844,127.052645112433
129,고산자로 428,37.5777151935226,127.03860428359
130,고산자로 476,37.5821360952478,127.03889333663
131,고산자로 513-1,37.5856269248863,127.038276524025
132,답십리로 150,37.5726648870761,127.056606946405
133,답십리로 130,37.5728549565736,127.052401156065
134,답십리로 287,37.5726794671914,127.072312356988
135,답십리로 166,37.5726990219608,127.058481668249
136,답십리로 237,37.5729391451261,127.066787665355
137,답십리로 224-1,37.5725851716749,127.06528904374
138,답십리로 51,37.5766593234367,127.047035619751
139,망우로 34,37.588379155724,127.057090079928
140,망우로 67,37.5899007986358,127.060610064015
141,망우로 123,37.591711720367,127.06659655052
142,망우로 120,37.5911188235532,127.066514951441
143,망우로 133,37.591935925651,127.067638000237
144,무학로 184,37.5806160605963,127.030159641858
145,사가정로 122,37.5772114550055,127.058517800585
146,사가정로 134,37.5775818016273,127.059701441462
147,사가정로 229,37.5789468572164,127.070553264702
148,사가정로 230,37.5785767505909,127.070366008518
149,사가정로 260,37.579155952553,127.073691621336
150,사가정로 199-1,37.5787680788885,127.067192045113
151,사가정로 200,37.5784023506581,127.067059602643
152,사가정로 66,37.574730314638,127.054333139122
153,사가정로 91,37.5762451000009,127.055424062463
154,서울시립대로 75,37.5782521348569,127.047848095585
155,서울시립대로 147,37.5832465983676,127.05314807526
156,서울시립대로 55,37.5763609781769,127.047550401605
157,신이문로 24,37.6028788172265,127.064755964937
158,안암로 114,37.5854410081288,127.032397092549
159,안암로 148-1,37.5880250474258,127.034646474872
160,약령시로 3,37.5828020608309,127.030122143894
161,약령시로 126,37.5829509655537,127.043992283655
162,왕산로 10 신설동역,37.5758921207494,127.024866002013
163,왕산로 46,37.576949231,127.02856614844
164,왕산로 60-1 용두사거리,37.5772849087226,127.030147090815
165,왕산로 35,37.5771536098115,127.027282694628
166,왕산로 61,37.5780204178722,127.030038934555
167,왕산로 109 제기동역,37.5786519883012,127.035937122968
168,왕산로 156,37.5784823189353,127.040693710695
169,왕산로 225,37.5821227010138,127.047209103701
170,왕산로 226,37.5817146476483,127.047641206863
171,왕산로 238,37.5824410356194,127.048508890499
172,왕산로 288,37.5859708823746,127.052044310075
173,왕산로 4 신설동역,37.5756082077054,127.024042802335
174,왕산로 68 용두사거리,37.5774850954352,127.030898977222
175,왕산로 78,37.5777111378381,127.031977933743
176,왕산로 87 제기동역,37.5785050343727,127.033173073072
177,이문로 1길 11 시조사 삼거리,37.588145358112,127.052406552023
178,이문로 9 회기동 현대아파트 앞,37.5890821683644,127.054292958813
179,이문로 8,37.5885264903456,127.054371132232
180,이문로 46,37.591426120246,127.05711301479
181,이문로 38,37.590757612557,127.056680204054
182,이문로 100,37.5956972999549,127.059962082851
183,이문로 190,37.6035061893356,127.062220135696
184,이문로 39 회기시장,37.591159618723,127.056526746116
185,이문로 30,37.5901844200243,127.056453204298
186,이문로 96-1,37.5954449532677,127.059742999252
187,이문로 117,37.5972608406489,127.060568813846
188,이문로 186,37.603186303317,127.062285551735
189,장한로 67,37.5670880830535,127.068047915762
190,장한로 129,37.5719953693996,127.070930222624
191,장한로 119,37.571449705126,127.070212938267
192,장한로 201,37.5784735749867,127.071732900181
193,전농로 38,37.5682695057958,127.057283908322
194,전농로 160,37.5791481125415,127.056918990867
195,전농로 110,37.5747098330695,127.057992394709
196,전농로 102,37.5739827977728,127.057855083646
197,전농로 120,37.5756780902364,127.057893639308
198,전농로 130,37.5764764452173,127.057926520861
199,전농로 161,37.5789645070649,127.056508355519
200,전농로 211,37.5830564911453,127.053541589111
201,전농로 212,37.5831556498938,127.054026221515
202,전농로 35,37.5682404666739,127.056780404965
203,전농로 64-1,37.5706233850379,127.057410113813
204,제기로 49,37.5867491900555,127.038588795341
205,제기로 94,37.5866036766201,127.043519699673
206,제기로 2,37.5862566605934,127.033105863476
207,제기로 46,37.586357936761,127.038164357522
208,종암로 2,37.5905016151078,127.03670087062
209,천호대로 429,37.5615102129318,127.066756070424
210,천호대로 80,37.5737502794894,127.032295693384
211,천호대로 용두 4교 앞,37.5747753411,127.023532104042
212,천호대로 64,37.5736138630578,127.030277829499
213,천호대로 67,37.5741239005538,127.031032071934
214,천호대로 20,37.5743400943334,127.025164225873
215,천호대로 313,37.5654438438652,127.055308303617
216,천호대로 281,37.5675757498172,127.052209219835
217,천호대로 381,37.5623077160152,127.061385875063
218,천호대로 433,37.5614539694954,127.067111413053
219,천호대로 133,37.5745483247197,127.03876781084
220,천호대로 151,37.5737131451548,127.040255857681
221,천호대로 9,37.5751158380876,127.024798274831
222,한천로 90,37.5693106909476,127.06429335811
223,한천로 111,37.5711944935865,127.065112034558
224,한천로 32,37.564873670176,127.060675351379
225,한천로 49,37.5665654319352,127.061619144834
226,한천로 424 쌍용아파트 앞,37.5982620305157,127.067997142659
227,홍릉로 13,37.5814442666027,127.044386962228
228,홍릉로 71,37.5865127451632,127.042838965888
229,홍릉로 20,37.5820709616218,127.044958497105
230,황물로 42,37.573327863786,127.046204557882
231,회기로 119,37.5916154526907,127.049881507688
232,휘경로 9,37.5961287575383,127.061416705231
233,"신내로 155 신내8단지,서울의료원(07-279)",37.6138586180414,127.094322735523
234,신내로 110 신내동성3차아파트(07-275),37.6097999635226,127.096294599887
235,중랑역로 256 하나은행(07-376),37.6155768421423,127.076879130807
236,"동일로 919 묵동삼거리,먹골역(07-103)",37.6124704724842,127.077065869395
237,동일로 918 던킨도너츠 앞,37.6123842054697,127.077680213483
238,동일로 884 먹골역(07-426),37.6092922389321,127.078290272723
239,동일로 859 한국전력동부지사(07-105),37.6071000721682,127.078108358049
240,동일로 810 중화역1-2(07-108),37.6028392360854,127.079539850702
241,동일로 809 중화역3-4(07-107),37.602556779744,127.078862460168
242,동일로 688 KT중랑지점사거리(07-112),37.5918559442418,127.080383940649
243,동일로 635 면목2동(07-115),37.5871710941803,127.079661758406
244,동일로 476 늘푸른동아아파트(07-123),37.5737484410794,127.080474957883
245,용마산로 217 용마산역3번출구(07-209),37.5732265834742,127.085972757774
246,용마산로 341 면중초등학교(07-200),37.5823515378099,127.093153434495
247,용마산로 252 용마폭포공원(07-206),37.5751759965089,127.089222458333
248,용마산로 388 용마문화복지센터(07-195),37.5862588370822,127.09534344848
249,용마산로 447 우리은행망우동(07-192),37.5912469916195,127.097559333015
250,용마산로 516 삼용사입구(07-188),37.5969789105326,127.100468833225
251,봉우재로 233 우림시장(07-165),37.5955570436314,127.098776224176
252,봉우재로 127 면목6거리(07-155),37.5930065243982,127.087095425199
253,봉우재로 36-1 KT중랑지사(07-148),37.5902610987959,127.077417968022
254,겸재로 94 동서그랜드맨션(07-222),37.5860643948377,127.078194610746
255,겸재로 119 하나은행면목지점(07-225),37.5870794832045,127.080956684916
256,겸재로 188 면목역2번출구(07-228),37.5883565255541,127.088640937151
257,면목로 415 면목역3번출구(07-170),37.5890238707536,127.087094067732
258,사가정로 429 용마산교차로(07-250),37.5807028090239,127.092352106819
259,상봉로 51 동원시장(07-313),37.5905080801592,127.093335250732
260,면목로 478 상봉역3번출구(07-166),37.5944317246699,127.086220214972
261,면목로 418 면목역1번출구(07-171),37.5892429567325,127.087628742548
262,면목로 390 면목본동주민센터(07-172),37.5868730270082,127.088299628511
263,중랑천로 70 서울우유앞(07-145),37.5914493053136,127.073216068622
264,중랑천로 94 중랑교동부시장(07-321),37.5938447204529,127.072862755388
265,망우로 203 중랑역동부시장1(07-124),37.5939956436071,127.075008982696
266,중랑천로 176 건너편 중화2동체육공원(07-427),37.6002815265018,127.073964301251
267,중랑천로 342 건너편 한국아파트(07-377),37.6152098607478,127.073788009146
268,봉화산로 42 중화역3번출구(07-254),37.6014557354031,127.078913616186
269,봉화산로 123 쌍용아파트신내테크노타운앞(07-261),37.6040273751759,127.087795907582
270,봉화산로130 엘지아파트앞(07-263),37.6031912047672,127.08846839655
271,신내로 71 중랑구청사거리(07-273),37.60554852465,127.095110195174
272,신내로 50 성원아파트(07-272),37.6035175568825,127.095946989512
273,용마산로 616 신내새한아파트앞(07-305),37.6049332871517,127.10122617607
274,망우로 55길 8 망우역(07-417),37.5986071269626,127.093062043655
275,상봉로 117 상봉터미널(07-309),37.5966105389259,127.092593932094
276,양원역로 37 경남아파트(07-329),37.6038149556823,127.107071806275
277,망우로 198 이디야커피 앞,37.5933277359226,127.074871189969
278,망우로 417 하나은행망우동(07-137),37.5996961232742,127.098539361648
279,숙선옹주로 11 동양쇼핑(07-373),37.6155291005433,127.078504991097
280,중랑역로 69 태릉시장입구(07-397),37.5995717056874,127.077916811691
281,중랑역로 188 묵2동주민센터(07-386),37.6101557030037,127.076293791843
282,망우로 390 망우역(07-134),37.5983250233209,127.095991278593
283,망우로 271 서울중랑우체국 앞,37.595969438453,127.082706165917
284,망우로 252 SC제일은행 앞,37.5948116093843,127.080703492652
285,망우로 268 한샘교회(07-128),37.5952768871308,127.08239038348
286,신내로 277 화랑대역6번출구(07-294),37.6190336864781,127.086231060231
287,동소문로 동선동1가117 국민은행앞 성신여대 중앙차로버스정류장(한성대→길음역),37.5936958620852,127.017725560571
288,아리랑로 동선동4가 6-5 성신여대마을버스정류장,37.593400667274,127.016694750507
289,아리랑로 동선동6가 143-2 성신여대입구역 버스정류장,37.5933250037065,127.016554554005
290,정릉로44길 7 돈암동삼성아파트입구 버스정류장(청진동해장국집앞),37.6014278847442,127.02480145687
291,정릉로31길 30 정릉1치안센타앞  버스정류장,37.6038806342175,127.01537029403
292,정릉로 282 정릉교회 앞,37.6031275113367,127.014541747883
293,정릉로 26길 1 정릉2동 주미센타앞 버스정류장,37.6044649510099,127.01113959801
294,정릉로 161 고려중학교앞 버스정류장,37.607838568731,127.002830184796
295,보국문로7-10(정릉동 966-1) 우리마트앞 버스정류장,37.6051347604256,127.010996891417
296,장위2동64-121(화랑로245)돌곳이역 6호선1번출구,37.6108021698843,127.056410004665
297,화랑로167(상월곡동 26-5) 월곡중학 교앞 버스정류장(숯불구이포차앞),37.6069551458063,127.049109182866
298,화랑로15길 4(상월곡동 55-56) 상월곡역 버스정류장,37.6057245942274,127.046386762411
299,월곡로108(하월곡동 35-1) 월곡역 버스정류장,37.6015896687813,127.041581437148
300,장위2동64-87(돌곶이로103) 장위2동 주민센타버스정류장,37.6120708520559,127.05546037933
301,월계로52(하월곡동 79-107) 방천시장 입구 교차로 사거리 건널목 성명프라자앞,37.6114698165443,127.035565905427
302,"보문로61(보문동7가32-4),보문동주민 센타버스정류장",37.5807751898586,127.021439462939
303,안암동5가100-9(인촌로95)안암역2번출구,37.5864604855266,127.029996018776
304,안암동5가100-9(인촌로95)안암역3번출구 건널목 변압기옆,37.5864604855266,127.029996018776
305,장월로89-1 국민은행장위동지점 버스정류장,37.6138683197721,127.048736453596
306,돌곶이로 209 국민은행장위동지점 버스정류장,37.6182873968736,127.046504096756
307,"월계로40길7 장월초교,참누리아파트 마을버스정류장",37.6229473543321,127.048397229405
308,보문로34길 68,37.5910029496211,127.01905919092
309,동소문로304 횡단보도 앞,37.606911063533,127.028676924243
310,동소문로 106,37.5925747617089,127.017088831326
311,도봉로 29,37.6118346553547,127.029945387298
312,동소문로 248 상가지역,37.6034678685904,127.024555597427
313,보문로 156-2,37.5887407493812,127.017226540596
314,보문로 190,37.590845726407,127.014641828315
315,화랑로245. 돌곶이역 1번출구 앞 버스정류장 (08-142),37.6108915787201,127.056534088948
316,화랑로167. 월곡중학교 앞 버스정류장 (08-353),37.6069551458063,127.049109182866
317,월곡로108. 월곡역 5번출구 앞 버스정류장 (08-132),37.6015896687813,127.041581437148
318,종암로135. 종암경찰서 앞,37.6023479892694,127.032208510042
319,오패산로3길 17. 동신아파트 앞 버스정류장 (08-403),37.6045938575122,127.034545326817
320,보문로80. 브라운관광호텔 앞 버스정류장 (08-182),37.582574170344,127.021125355981
321,보문로61. 보문동주민센터 맞은 편 버스정류장 (08-183),37.5807751898586,127.021439462939
322,보문로124. 보문역 3번출구 앞 버스정류장 (08-326),37.5861234210272,127.01920207553
323,고려대로99. 안암역 2번출구 앞,37.5865042283274,127.030524775402
324,고려대로102. 안암역 3번출구 앞,37.5861506714034,127.030553049203
325,성북로66. 홍대부고 입구 버스정류장 (08-233),37.593392915784,127.001707407201
326,화랑로42길 48. 우리은행 앞 쉼터,37.6138905349432,127.064745918189
327,고려대로24길 15. 개운사입구 버스정류장 (08-304),37.5855551086711,127.029515833691
328,길음로74. 버스정류장 (08-786),37.6092896639058,127.021033925155
329,길음로20. 버스정류장 (08-662),37.6047542475415,127.023040195601
330,길음로33. 버스정류장 (08-529),37.6050492482263,127.022009385841
331,안암로105. 우신향병원 앞 버스정류장 (08-157),37.5851093424116,127.031435046602
332,화랑로77. 월곡역 2번출구,37.6025206331366,127.040891049858
333,아리랑로119. 정릉역 2번출구 앞 버스정류장 (08-263),37.6025333602475,127.0133380681
334,아리랑로124. 정릉역 1번출구 앞 버스정류장 (08-264),37.6030249962294,127.013639728362
335,오패산로22. 생명의 전화 버스정류장 (08-575),37.604220157337,127.037684366424
336,종암로122. 스타벅스 앞 버스정류장 (08-151),37.6012026108787,127.033955689737
337,도봉로357 구청사거리 우리은행 앞,37.6396341800032,127.026843825057
338,도봉로337 파리바게트카페 앞,37.6380260896375,127.025268963896
339,도봉로317 ABC마트 앞,37.6368217558339,127.023909902404
340,도봉로48 마아사거리 맥도날도 뒤,37.6132972958001,127.030395166785
341,도봉로52 y스퀘어 앞,37.613699372646,127.03052852605
342,도봉로314 삼성화재 앞,37.6361179427387,127.02417263596
343,도봉로 352 앞 (3개 1조),37.6386747681785,127.0270330299
344,도봉로308 북한산스카이빌딩 앞,37.6356640949861,127.02383520999
345,한천로1019 솥뚜껑식당 앞,37.6388674960002,127.028158053174
346,한천로1016 버스정류장,37.6389007741291,127.028773170473
347,한천로1042 쿨노래방 앞,37.6404651429394,127.026512715111
348,한천로1160 거목노인요양원 앞,37.6475610342655,127.016587093993
349,한천로1151 섬진강 민물장어 앞,37.6466117749406,127.017099051043
350,한천로1121 성북교회 앞,37.6448820560805,127.019488566052
351,한천로1093 하나은행 앞,37.6432302306561,127.021839242309
352,한천로1071 더타이어샵 수유점 앞,37.6419028875761,127.023771033384
353,노해로50 성실교회 앞,37.6398406069188,127.022947356002
354,노해로121 청기와 보신탕 앞,37.6460584538069,127.02442083476
355,노해로105 삼화패인트 앞,37.6449198105102,127.023433314269
356,덕릉로45 화계유치원 앞,37.6346470625372,127.01885552841
357,덕릉로46 화계유치원 건너편(국민은행 수유서지점 옆),37.6340697427662,127.018655647874
358,덕릉로96 G2BAR 앞,37.6345841485514,127.024399745277
359,인수봉로289 사브리나 애견샵 앞,37.6445861423491,127.010519330934
360,인수봉로235 삼각산드림빌라 앞,37.6400774094141,127.011760367558
361,인수봉로198,37.6372943817374,127.013229735892
362,삼각산로114 남양당한의원 앞,37.6406716493397,127.016660001891
363,월계로191-40 재활용품선별처리시설장 앞,37.6226742921049,127.043467089727
364,월계로57 부영문방구 앞,37.6122063135455,127.035769330112
365,월계로17 이웃사랑치과 앞,37.6101538928285,127.031884339067
366,솔샘로335 삼양동입구 사거리 앞,37.6173367738965,127.029381371568
367,솔샘로327 테마빌딩 앞,37.617439353054,127.028455452166
368,솔샘로264 비발디 PC방 앞,37.6190759116726,127.021645846432
369,오현로197 모닝글로리 번동점 앞,37.6290801508301,127.039561131346
370,삼양로 161 버스정류장,37.6183899941147,127.021123478902
371,삼양로186 CU 강북삼양점 앞,37.6205111970209,127.021082961339
372,삼양로372 원헤어샵 앞,37.6366206241331,127.017401188526
373,삼양로464 씨채널안경 수유점 앞,37.6446328258772,127.016015821079
374,삼양로643 지리산숯불구이 앞,37.6603846723988,127.013410517672
375,삼양로469 이종은 치과 앞,37.645123754812,127.015469662461
376,삼양로431-1 수유대학약국 앞,37.6420234286922,127.016429502362
377,삼양로335 구)수유1동주민센터 앞,37.6333352732747,127.017383995161
378,덕릉로 28 나은스튜디오 앞,37.6339915538154,127.016743139808
379,삼양로 296 버스정류장 앞,37.6299135908845,127.01803719926
380,인수봉로 139 동아운수 앞,37.6322086603214,127.0133950302
381,삼각산로115,37.6409214297195,127.017097860052
382,삼각산로141,37.6412378678474,127.019892673607
383,삼각산로165,37.6424198995304,127.021762864008
384,한천로1098,37.64377775815,127.021842348593
385,한천로1152,37.6469479737772,127.017428866175
386,도봉로348 교보빌딩 앞,37.6383188991553,127.026548094798
387,삼양로543 앞 버스정류장,37.651403702186,127.01239469909
388,인수봉로160앞 마을버스 정류장 한신대 맞은 편,37.6341348542323,127.013600548831
389,인수봉로84길5 (윤극영가옥 버스정류장),37.6464710578,127.010881739751
390,도봉로399 수유 메가박스 앞,37.6424075100379,127.029806166339
391,노해로 90 참숲바베큐 앞 버스정류장,37.6434951625472,127.023036746156
392,노해로 57 수유중앙시장입구 옆 버스정류장,37.6407709202116,127.022233155548
393,인수봉로 309 앞 버스정류장,37.6463600134248,127.010360605546
394,한천로 983 앞 버스정류장,37.6367793783539,127.031352682497
395,한천로 984 앞 버스정류장,37.6370270607124,127.031684180229
396,덕릉로 171 옆 버스정류장,37.6355306861797,127.032741037611
397,덕릉로 133 앞 버스정류장,37.6352458935583,127.028543926314
398,서울특별시 강북구 솔샘로 233 (미아동),37.6204222475002,127.019095469624
399,오현로 156 번동 해모로아파트 앞 버스정류장,37.6262740785715,127.0369032128
400,오현로 163 앞 버스정류장,37.6270058203577,127.037029657175
401,인수봉로 269 인수중학교 앞 버스정류장(09-116),37.6430505301735,127.009135759866
402,한천로 939 한성운수종점 버스정류장(09-290),37.6343588057555,127.034218203054
403,삼각산로 16(인수동 환경미화원 후생관) 앞,37.6384118060362,127.006489658238
404,도봉로 161 강북휴요양병원 앞,37.6231640287055,127.027006795941
405,서울특별시 강북구 덕릉로 77 (수유동),37.6348171023156,127.022332439406
406,삼양로371 삼양로 371 09-134 버스정류장,37.6365385949719,127.017054709498
407,인수봉로 39 미양중고 버스정류장(09847),37.6236671693342,127.012179171162
408,인수봉로14길 4 미양중고 버스정류장(09501),37.6241414663908,127.012864123832
409,인수봉로 39 미양중고 버스정류장(09218),37.6236671693342,127.012179171162
410,인수봉로12길 6 미양중고 버스정류장(09217),37.6234991888678,127.013349062896
411,오현로 204 번동초등학교 앞 횡단보도,37.6290238580608,127.040039390037
412,오현로207 벌말어린이공원 앞 버스정류장(09228),37.6308935874817,127.038680261439
413,오현로 156 해모로아파트 상가 앞 버스정류장(09870),37.6262740785715,127.0369032128
414,4.19로 88-1 백련사 앞 버스정류장(09875),37.6449169778938,127.005194422837
415,월계로 59 교통정보센터 앞 09994 버스정류장,37.6122971434462,127.036031909017
416,월계로 83 cu미아창문점 앞 09978 버스정류장,37.6138171639221,127.037878582467
417,삼양로 247 롯데마트 삼양점 앞,37.6255182619776,127.017747047824
418,솔샘로212 미아동 1339-1 앞,37.6199624506687,127.016238768666
419,강북구 삼각산로 16,37.6384118060362,127.006489658238
420,도봉로 955 도봉산역광역환승센터 앞,37.6897506980596,127.04491945608
421,도봉로 941 SK주유소 앞,37.6883740291887,127.045327229383
422,도봉로 851 북서울농협 앞,37.6803991475084,127.045004393783
423,도봉로 771 국민은행 우측,37.6733973469258,127.043868682554
424,도봉로 749 먹거리부페 앞,37.671418743033,127.043524069593
425,시루봉로 285 오봉초교 정문 앞,37.6717184874026,127.040258979982
426,도봉로 735 맥도날드 앞,37.6701101596423,127.043279608762
427,도봉로 486 쌍문역 1번 출구,37.6487905939508,127.035138027505
428,도봉산길 35 도봉산입구,37.6869159766475,127.041152294922
429,도봉동 637-37 도봉역 2번 출구,37.6772720621281,127.044921907202
430,도봉로 948 도봉산역 1번 출구,37.688861412909,127.046140090232
431,마들로 849 누원 고등학교앞,37.6855689580624,127.049932683549
432,마들로 797 도봉 기적의 도서관 앞,37.6808029698392,127.050132749664
433,도봉동 637-53 신도봉교 옆,37.6802391785755,127.047194690401
434,도봉로170길 16 래미안 도봉 아파트,37.6802696327288,127.046511586046
435,마들로 749 서울북부지방법원,37.6773960624828,127.047164096393
436,마들로 671 도봉중학교 앞,37.6708838426227,127.045871656464
437,삼양로 538 덕성여대 입구,37.6510615144403,127.013174498748
438,삼양로 582 파리바게트 앞,37.6550474459332,127.01331674508
439,노해로63길 67 창동역 2번출구,37.6529122597271,127.045586702165
440,도봉로 483 쌍문역 4번 출구,37.6489391638953,127.034535261333
441,해등로 373 청한빌라 정문앞 버스정류장,37.6565577596181,127.014850437729
442,해등로 373 청한빌라옆 마을버스정류장,37.6565577596181,127.014850437729
